Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65d115c03bcd2ef77a280250,659d5714dc9577f554cf1385,APPROVED,Not Applicable,2024-02-17T20:23:40.756000Z,2024-02-17T21:34:35.427000Z,2024-02-20T20:06:45.005000Z,2024-02-17T21:34:36.249000Z,4255.0,565DE625,209,English,73,Female,Black,Nigeria,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65d118bfaf359b43031799d9,638e4ace1c4a380ecc49932f,APPROVED,Not Applicable,2024-02-17T20:36:29.122000Z,2024-02-17T21:36:48.311000Z,2024-02-20T20:06:45.205000Z,2024-02-17T21:36:49.040000Z,3620.0,565DE625,2356,English,73,Male,White,United States,United States,United States,English,No,Full-Time
65d118f0bbb5b1ec274b1bc1,628f700669d5f6e4e33c8d8e,RETURNED,Not Applicable,2024-02-17T20:37:11.079000Z,,,2024-02-29T17:13:45.166000Z,,,4871,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65d11a63045891ca868a4e7e,63b46b4cb554f946b60fd1d6,APPROVED,Not Applicable,2024-02-17T20:44:46.144000Z,2024-02-17T22:18:21.042000Z,2024-02-20T20:06:45.472000Z,2024-02-17T22:18:21.792000Z,5615.0,565DE625,187,English,72,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65d11ac1f2eece985d8ded87,5687bbe7369319000c269af0,RETURNED,Not Applicable,2024-02-17T20:48:06.453000Z,,,2024-02-29T17:13:47.037000Z,,,2822,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65d11c35572d184d1993a518,65419321636d71344c9f51a8,RETURNED,Not Applicable,2024-02-17T20:51:11.515000Z,,,2024-02-29T17:13:46.808000Z,,,1137,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65d11e6d6c39a6d844a88d6f,5ef035131f1b2a546b44c391,APPROVED,Not Applicable,2024-02-17T21:00:37.737000Z,2024-02-17T22:01:32.166000Z,2024-02-20T20:06:45.680000Z,2024-02-17T22:01:32.915000Z,3655.0,565DE625,5960,English,72,Male,Asian,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d12362cf2bb0e35ac12ba6,651eea44194fa8c200606af7,APPROVED,Not Applicable,2024-02-17T21:21:44.102000Z,2024-02-17T22:15:34.519000Z,2024-02-20T20:06:46.147000Z,2024-02-17T22:15:35.214000Z,3231.0,565DE625,1677,English,75,Male,White,United States,United States,United States,English,No,Other
65d123efc67a654a5c718124,657cbd52949ddd9d3426dbba,APPROVED,Not Applicable,2024-02-17T21:24:36.068000Z,2024-02-17T22:26:53.504000Z,2024-02-20T20:06:46.338000Z,2024-02-17T22:26:54.271000Z,3738.0,565DE625,625,English,71,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
65d125f285847fefbc101987,653d24b26d450d5f684b5011,APPROVED,Not Applicable,2024-02-17T21:32:40.517000Z,2024-02-17T23:08:50.959000Z,2024-02-20T20:06:46.536000Z,2024-02-17T23:08:51.704000Z,5771.0,565DE625,1496,English,76,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d12f12a3a616bd02718c5f,655a5c1e82ddceec60741d29,RETURNED,Not Applicable,2024-02-17T22:11:37.338000Z,,,2024-02-29T17:13:46.529000Z,,,582,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65d130df901b20510b5753ef,62858e3a433a7a27305f1992,APPROVED,Not Applicable,2024-02-17T22:19:20.300000Z,2024-02-17T23:36:12.596000Z,2024-02-20T20:06:46.775000Z,2024-02-17T23:36:13.412000Z,4613.0,NOCODE,3769,English,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d132423cb896bff6ca8213,6564b4871e2847cd44a52718,APPROVED,Not Applicable,2024-02-17T22:25:19.561000Z,2024-02-17T23:34:51.812000Z,2024-02-20T20:06:46.979000Z,2024-02-17T23:34:52.586000Z,4173.0,565DE625,577,English,72,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65d133cf05bc38801d98335b,65675f2ae0bb2e4ecb9c539d,APPROVED,Not Applicable,2024-02-17T22:33:39.744000Z,2024-02-17T23:53:39.862000Z,2024-02-20T20:06:47.174000Z,2024-02-17T23:53:40.574000Z,4801.0,565DE625,1331,English,71,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65d13540cb56009c7b58067a,5e246a245e04db6e93e22666,RETURNED,Not Applicable,2024-02-17T22:38:03.216000Z,,,2024-02-29T17:13:45.361000Z,,,3485,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65d13807d007f5631ea8f282,65aaf74b028a4828c08a4630,APPROVED,Not Applicable,2024-02-17T22:52:59.064000Z,2024-02-17T23:49:15.963000Z,2024-02-20T20:06:47.382000Z,2024-02-17T23:49:16.682000Z,3377.0,565DE625,925,English,78,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d13c664190d5f435c22cae,659f14a1a119daa53162b173,APPROVED,Not Applicable,2024-02-17T23:08:31.441000Z,2024-02-18T00:03:54.728000Z,2024-02-20T20:06:47.580000Z,2024-02-18T00:03:55.676000Z,3324.0,565DE625,148,English,72,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
