Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
657b433d34ff210f36e31882,6575fb1c1a04b30cfb2832d5,APPROVED,Not Applicable,2023-12-14T18:06:50.502000Z,2023-12-14T19:01:46.007000Z,2023-12-15T14:56:51.427000Z,2023-12-14T19:01:46.797000Z,3296.0,565DE625,1032,English,21,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657b43448047a66425809ed1,655f5dd0eb19818ca157ad77,RETURNED,Not Applicable,2023-12-14T18:02:55.129000Z,,,2024-02-15T18:50:28.271000Z,,,1566,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657b43d35ce3f6a2a267a4ff,655f8e10ad0a87d538a94f9f,APPROVED,Not Applicable,2023-12-14T18:05:12.190000Z,2023-12-14T18:52:57.855000Z,2023-12-15T14:56:55.597000Z,2023-12-14T18:52:58.591000Z,2866.0,565DE625,124,"English, Vietnamese",20,Female,Asian,Vietnam,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657b43f37316579f8bc501b4,610631ba860f21ac066946cf,APPROVED,Not Applicable,2023-12-14T18:08:51.694000Z,2023-12-14T19:25:03.129000Z,2023-12-15T14:56:47.633000Z,2023-12-14T19:25:03.968000Z,4572.0,565DE625,1235,"Spanish, English",22,Female,Other,United States,United States,United States,Spanish,No,Part-Time
657b441d001f59b5c6c25f8b,62cbf51439a76e8fccd8a495,RETURNED,Not Applicable,2023-12-14T18:06:25.442000Z,,,2024-02-15T18:50:29.391000Z,,,5182,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657b441fd0bd00c203ec5fa0,6547e7cd0511efc35646ac76,APPROVED,Not Applicable,2023-12-14T18:08:42.849000Z,2023-12-14T19:07:14.424000Z,2023-12-15T14:56:49.450000Z,2023-12-14T19:07:15.130000Z,3512.0,565DE625,97,English,23,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657b442c0d169166f749753c,601c73af332e2d7ce9b9fe77,APPROVED,Not Applicable,2023-12-14T18:06:45.576000Z,2023-12-14T19:01:10.434000Z,2023-12-15T14:56:52.849000Z,2023-12-14T19:01:11.174000Z,3265.0,565DE625,804,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
657b44f1c5b34d5c0d62e843,656cc02d2d90244628b27e09,APPROVED,Not Applicable,2023-12-14T18:09:55.990000Z,2023-12-14T18:54:49.663000Z,2023-12-15T14:56:44.447000Z,2023-12-14T18:54:50.477000Z,2694.0,565DE625,413,English,21,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657b462feb7dd0f02846e05e,6150039e1a0e850f5c3d3fa9,RETURNED,Not Applicable,2023-12-14T18:25:11.884000Z,,,2024-02-15T18:50:28.473000Z,,,744,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657b46b11a1eb0715be18065,6100350440da7a959e9bdd22,APPROVED,Not Applicable,2023-12-14T18:17:36.471000Z,2023-12-14T19:04:03.082000Z,2023-12-15T14:56:43.266000Z,2023-12-14T19:04:03.815000Z,2787.0,565DE625,695,English,23,Male,White,United States,United States,United States,English,No,Full-Time
657b473b8a79c8ddd6a2c35f,63e995a63f886d83e6ec5881,APPROVED,Not Applicable,2023-12-14T18:19:46.071000Z,2023-12-14T19:11:19.493000Z,2023-12-15T14:56:41.854000Z,2023-12-14T19:11:20.332000Z,3094.0,565DE625,636,English,23,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657b486930bfb14ac017912a,64187118501afa8d9e65d63b,APPROVED,Not Applicable,2023-12-14T18:24:45.272000Z,2023-12-14T19:21:11.984000Z,2023-12-15T14:56:39.647000Z,2023-12-14T19:21:12.938000Z,3387.0,565DE625,353,English,25,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657b48de6aeab2b877ae5613,6015ba06aa02256df4792d15,APPROVED,Not Applicable,2023-12-14T18:26:43.701000Z,2023-12-14T19:10:24.330000Z,2023-12-15T14:56:35.961000Z,2023-12-14T19:10:25.157000Z,2621.0,565DE625,943,"English, Spanish",26,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657b48f270d5e7446bf0aed2,612e6569f68929afb886fb5c,APPROVED,Not Applicable,2023-12-14T18:32:00.322000Z,2023-12-14T19:30:32.481000Z,2023-12-15T14:56:29.009000Z,2023-12-14T19:30:33.254000Z,3513.0,565DE625,2617,English,24,Female,White,United States,United States,United States,English,No,Full-Time
657b48f81d7f071b8def35ef,63e537a4b33c1c72be91da82,RETURNED,Not Applicable,2023-12-14T18:28:14.255000Z,,,2024-02-15T18:50:29.644000Z,,,3884,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657b490b711a88636168666d,5c59e6519dd64d00018adaa8,APPROVED,Not Applicable,2023-12-14T18:27:26.906000Z,2023-12-14T19:12:47.230000Z,2023-12-15T14:56:34.581000Z,2023-12-14T19:12:48.089000Z,2721.0,565DE625,5447,English,25,Male,Other,United States,United States,United States,English,No,Full-Time
657b492c7aa952ebc5d3b20f,63e51e55974365f1e43df265,APPROVED,Not Applicable,2023-12-14T18:28:00.794000Z,2023-12-14T19:13:35.419000Z,2023-12-15T14:56:33.322000Z,2023-12-14T19:13:36.127000Z,2735.0,565DE625,2387,English,20,Male,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking)
657b512e054e0a3a45615eb3,60fccb5af75e8814b578841c,APPROVED,Not Applicable,2023-12-14T19:06:35.112000Z,2023-12-14T19:59:27.615000Z,2023-12-15T14:56:31.736000Z,2023-12-14T19:59:28.465000Z,3173.0,565DE625,334,English,23,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657b58040cbeca7a19ad87d5,655fcf54056edf3065f74b91,APPROVED,Not Applicable,2023-12-14T19:31:34.629000Z,2023-12-14T20:18:25.675000Z,2023-12-15T14:56:30.427000Z,2023-12-14T20:18:26.390000Z,2812.0,565DE625,997,English,20,Female,Asian,United States,United States,United States,Chinese,Yes,Part-Time
657b582edd8ce6a5aadd3434,6578c0ce1348ad8e79a65d0b,APPROVED,Not Applicable,2023-12-14T19:32:03.669000Z,2023-12-14T20:19:46.374000Z,2023-12-15T14:56:27.376000Z,2023-12-14T20:19:47.431000Z,2863.0,565DE625,987,English,22,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
