subject,age,condition,block_type,v,a
6575fb1c1a04b30cfb2832d5,21,Speed,Fixed,2.194230710366369,0.9366541807942934
6575fb1c1a04b30cfb2832d5,21,Speed,Varying,2.6695609006796075,1.303472768884502
6575fb1c1a04b30cfb2832d5,21,Accuracy,Fixed,2.476796756762212,1.4498469632663435
6575fb1c1a04b30cfb2832d5,21,Accuracy,Varying,2.994952711972512,1.481175961194099
6578c0ce1348ad8e79a65d0b,21,Speed,Fixed,1.8472602529771078,0.9281172748990133
6578c0ce1348ad8e79a65d0b,21,Speed,Varying,2.258192971691574,0.9630707408307674
6578c0ce1348ad8e79a65d0b,21,Accuracy,Fixed,1.7947394364921208,1.257858370561293
6578c0ce1348ad8e79a65d0b,21,Accuracy,Varying,2.570359819777282,1.13161383936075
657cbd52949ddd9d3426dbba,71,Speed,Fixed,4.108213117660618,1.2586196186769942
657cbd52949ddd9d3426dbba,71,Speed,Varying,2.982656250836774,0.905931674374939
657cbd52949ddd9d3426dbba,71,Accuracy,Fixed,4.3865416194053655,1.305908959415622
657cbd52949ddd9d3426dbba,71,Accuracy,Varying,3.3026182494664793,1.0331848658073552
659d5714dc9577f554cf1385,73,Speed,Fixed,2.4977225229729476,0.9692822860171131
659d5714dc9577f554cf1385,73,Speed,Varying,1.5284781147266373,1.0634129270419903
659d5714dc9577f554cf1385,73,Accuracy,Fixed,2.3764626558609705,1.0855736975172139
659d5714dc9577f554cf1385,73,Accuracy,Varying,1.5049850725969272,0.967776671032569
659f14a1a119daa53162b173,71,Speed,Fixed,1.043268860965448,0.565113128881296
659f14a1a119daa53162b173,71,Speed,Varying,0.6093562635167862,0.6563178676470166
659f14a1a119daa53162b173,71,Accuracy,Fixed,1.445525671801009,1.1894256075760656
659f14a1a119daa53162b173,71,Accuracy,Varying,0.8470113436033784,0.6861299409705791
65aa855a8692cf702bea521a,88,Speed,Fixed,1.2941533068638125,0.4364787813601273
65aa855a8692cf702bea521a,88,Speed,Varying,1.1312970660498365,0.5469242133257386
65aa855a8692cf702bea521a,88,Accuracy,Fixed,3.0146873996750956,1.0996306382125312
65aa855a8692cf702bea521a,88,Accuracy,Varying,2.1490098261450163,0.9166399032716183
65aaf74b028a4828c08a4630,78,Speed,Fixed,1.0327562569374642,1.114196782788941
65aaf74b028a4828c08a4630,78,Speed,Varying,2.0852355430062994,1.1967554853899771
65aaf74b028a4828c08a4630,78,Accuracy,Fixed,2.04245939572775,1.2121903197077764
65aaf74b028a4828c08a4630,78,Accuracy,Varying,2.0827504910309105,1.2129132991451503
65b7cd609e8e7e53fb113123,42,Speed,Fixed,1.5426449494686263,0.3101022309444842
65b7cd609e8e7e53fb113123,42,Speed,Varying,1.6373135568319948,0.299274836840407
65b7cd609e8e7e53fb113123,42,Accuracy,Fixed,2.8100506843261153,1.2980047788229718
65b7cd609e8e7e53fb113123,42,Accuracy,Varying,3.5183431155553127,1.3342102014081247
65c14cbb9ede56944d5a10cf,38,Speed,Fixed,3.3182429444519075,0.9738006472982167
65c14cbb9ede56944d5a10cf,38,Speed,Varying,3.389443991415493,1.0272250001309993
65c14cbb9ede56944d5a10cf,38,Accuracy,Fixed,3.878783305887012,1.3665537628532096
65c14cbb9ede56944d5a10cf,38,Accuracy,Varying,3.577177523188009,1.1658164767724828
65c240c5fae466a93e7a7f68,83,Speed,Fixed,1.058981276051906,0.9354949069465677
65c240c5fae466a93e7a7f68,83,Speed,Varying,2.339740561860242,1.987302213701011
65c240c5fae466a93e7a7f68,83,Accuracy,Fixed,2.8343349315749786,1.4718915894164273
65c240c5fae466a93e7a7f68,83,Accuracy,Varying,2.381824321792338,1.500597239707835
65c3c8139373654ebcc74d3b,51,Speed,Fixed,0.9401614747179899,0.6908507005511965
65c3c8139373654ebcc74d3b,51,Speed,Varying,1.9647191342635555,1.4227521375349999
65c3c8139373654ebcc74d3b,51,Accuracy,Fixed,2.003824496514893,1.0145797077057028
65c3c8139373654ebcc74d3b,51,Accuracy,Varying,2.0515098593775103,1.0917132629575899
65cee11fd5cb921a108c988d,45,Speed,Fixed,2.381650950324349,0.9504356471014436
65cee11fd5cb921a108c988d,45,Speed,Varying,2.837898342749709,0.813382680550247
65cee11fd5cb921a108c988d,45,Accuracy,Fixed,3.022025088584116,1.309548706780656
65cee11fd5cb921a108c988d,45,Accuracy,Varying,3.2877802692518716,1.3128708002320588
